user_id,arm,device_type,session_date,converted,revenue
U01984,treatment,desktop,2025-09-12,False,0.0
U01952,treatment,mobile,2025-09-10,True,22.01
U01551,treatment,mobile,2025-09-07,False,0.0
U01729,treatment,mobile,2025-09-11,False,0.0
U01476,control,mobile,2025-09-13,False,0.0
U01634,treatment,mobile,2025-09-17,False,0.0
U01992,treatment,mobile,2025-09-21,False,0.0
U01266,control,desktop,2025-09-18,True,29.32
U02114,control,desktop,2025-09-17,False,0.0
U01368,control,mobile,2025-09-17,False,0.0
U01245,control,mobile,2025-09-27,False,0.0
U01665,treatment,desktop,2025-09-13,False,0.0
U01663,treatment,desktop,2025-09-26,False,0.0
U02010,treatment,desktop,2025-09-03,False,0.0
U01439,control,mobile,2025-09-01,False,0.0
U01136,control,desktop,2025-09-22,False,0.0
U01264,control,mobile,2025-09-30,False,0.0
U02154,treatment,mobile,2025-09-25,True,-7.08
U01054,control,desktop,2025-09-14,False,0.0
U01995,treatment,desktop,2025-09-03,False,0.0
U02110,control,desktop,2025-09-29,False,0.0
U01896,treatment,desktop,2025-09-28,False,0.0
U01413,control,mobile,2025-09-29,False,0.0
U01200,control,mobile,2025-09-04,False,0.0
U01498,control,desktop,2025-09-10,False,0.0
U01119,control,desktop,2025-09-28,False,0.0
U01416,control,mobile,2025-09-02,False,0.0
U02017,treatment,mobile,2025-09-06,False,0.0
U01475,control,desktop,2025-09-20,False,0.0
U01147,control,desktop,2025-09-28,False,0.0
U01128,control,mobile,2025-09-06,False,0.0
U01950,treatment,mobile,2025-09-30,False,0.0
U01324,control,desktop,2025-09-09,False,0.0
U01336,control,desktop,2025-09-08,False,0.0
U01348,control,desktop,2025-09-14,False,0.0
U01483,control,mobile,2025-09-06,False,0.0
U01002,control,mobile,2025-09-04,False,0.0
U01152,control,mobile,2025-09-17,False,0.0
U02091,treatment,desktop,2025-09-09,False,0.0
U02142,control,desktop,2025-10-16,False,0.0
U01831,treatment,mobile,2025-09-03,False,0.0
U01419,control,mobile,2025-09-07,True,32.93
U01216,control,mobile,2025-09-27,False,0.0
U01161,control,mobile,2025-09-24,False,0.0
U01066,control,mobile,2025-09-13,False,0.0
U02062,treatment,desktop,2025-09-07,False,0.0
U01074,control,desktop,2025-09-27,False,0.0
U01227,control,mobile,2025-09-01,False,0.0
U01625,treatment,mobile,2025-09-27,False,0.0
U01876,treatment,mobile,2025-09-15,True,50.71
U01425,control,mobile,2025-09-07,True,44.36
U02132,control,mobile,2025-10-15,False,0.0
U02131,treatment,mobile,2025-10-03,False,0.0
U01391,control,mobile,2025-09-25,False,0.0
U01905,treatment,desktop,2025-09-05,True,79.74
U01999,treatment,desktop,2025-09-01,True,47.88
U01278,control,desktop,2025-09-22,False,0.0
U01286,control,mobile,2025-09-03,False,0.0
U01577,treatment,desktop,2025-09-15,False,0.0
U01167,control,mobile,2025-09-26,False,0.0
U01657,treatment,desktop,2025-09-10,False,0.0
U01217,control,mobile,2025-09-26,False,0.0
U01755,treatment,mobile,2025-09-05,False,0.0
U01187,control,mobile,2025-09-23,True,12.89
U01955,treatment,mobile,2025-09-03,False,0.0
U01698,treatment,mobile,2025-09-10,False,0.0
U01646,treatment,desktop,2025-09-23,False,0.0
U02060,treatment,mobile,2025-09-27,False,0.0
U02063,treatment,mobile,2025-09-20,False,0.0
U01572,treatment,desktop,2025-09-09,False,0.0
U01045,control,desktop,2025-09-16,False,0.0
U01347,control,mobile,2025-09-26,True,29.29
U01740,treatment,mobile,2025-09-08,True,37.97
U01190,control,desktop,2025-09-17,False,0.0
U02020,treatment,desktop,2025-09-18,False,0.0
U01534,control,desktop,2025-09-14,True,63.77
U01773,treatment,mobile,2025-09-23,False,0.0
U01981,treatment,desktop,2025-09-27,False,0.0
U01979,treatment,desktop,2025-09-30,False,0.0
U01087,control,desktop,2025-09-14,False,0.0
U01069,control,desktop,2025-09-06,True,68.56
U01228,control,mobile,2025-09-15,False,0.0
U01730,treatment,mobile,2025-09-21,False,0.0
U01443,control,desktop,2025-09-29,False,0.0
U01466,control,mobile,2025-09-05,True,19.88
U01444,control,mobile,2025-09-04,False,0.0
U01076,control,desktop,2025-09-16,False,0.0
U01360,control,mobile,2025-09-14,False,0.0
U01209,control,mobile,2025-09-25,False,0.0
U01949,treatment,mobile,2025-09-01,False,0.0
U01782,treatment,desktop,2025-09-14,False,0.0
U01521,control,desktop,2025-09-02,False,0.0
U01575,treatment,mobile,2025-09-06,False,0.0
U01381,control,mobile,2025-09-28,False,0.0
U01644,treatment,mobile,2025-09-09,False,0.0
U01825,treatment,desktop,2025-09-04,False,0.0
U01890,treatment,desktop,2025-09-06,False,0.0
U02138,treatment,mobile,2025-10-15,False,0.0
U02113,control,mobile,2025-09-20,False,0.0
U01163,control,mobile,2025-09-11,True,16.9
U01624,treatment,mobile,2025-09-16,False,0.0
U01020,control,mobile,2025-09-07,False,0.0
U01310,control,mobile,2025-09-19,True,8.28
U01600,treatment,mobile,2025-09-15,True,23.97
U01820,treatment,desktop,2025-09-29,False,0.0
U01610,treatment,desktop,2025-09-03,False,0.0
U01244,control,desktop,2025-09-01,False,0.0
U02033,treatment,mobile,2025-09-21,True,26.36
U01269,control,mobile,2025-09-26,False,0.0
U02026,treatment,desktop,2025-09-17,False,0.0
U01739,treatment,desktop,2025-09-17,False,0.0
U01502,control,mobile,2025-09-22,False,0.0
U01432,control,desktop,2025-09-06,False,0.0
U02111,treatment,desktop,2025-09-02,True,62.07
U01386,control,desktop,2025-09-20,False,0.0
U01092,control,desktop,2025-09-07,True,56.03
U01580,treatment,desktop,2025-09-06,False,0.0
U01356,control,desktop,2025-09-10,False,0.0
U01945,treatment,desktop,2025-09-26,False,0.0
U01589,treatment,desktop,2025-09-17,False,0.0
U01853,treatment,desktop,2025-09-07,False,0.0
U01893,treatment,mobile,2025-09-22,False,0.0
U01568,treatment,mobile,2025-09-01,False,0.0
U01529,control,desktop,2025-09-11,False,0.0
U01379,control,desktop,2025-09-03,False,0.0
U01633,treatment,mobile,2025-09-06,False,0.0
U01873,treatment,mobile,2025-09-21,False,0.0
U01332,control,desktop,2025-09-04,False,0.0
U01459,control,mobile,2025-09-30,False,0.0
U01253,control,mobile,2025-09-06,True,43.77
U01235,control,desktop,2025-09-19,False,0.0
U01080,control,desktop,2025-09-10,False,0.0
U01784,treatment,mobile,2025-09-05,False,0.0
U02055,treatment,mobile,2025-09-17,False,0.0
U01811,treatment,mobile,2025-09-18,False,0.0
U01512,control,desktop,2025-09-11,False,0.0
U01252,control,mobile,2025-09-12,False,0.0
U01317,control,mobile,2025-09-15,False,0.0
U02065,treatment,desktop,2025-09-01,False,0.0
U01102,control,mobile,2025-09-18,False,0.0
U02008,treatment,desktop,2025-09-28,True,49.0
U01468,control,desktop,2025-09-07,False,0.0
U01542,control,desktop,2025-09-23,False,0.0
U01495,control,desktop,2025-09-10,False,0.0
U01778,treatment,mobile,2025-09-03,True,36.8
U01011,control,desktop,2025-09-20,False,0.0
U01082,control,desktop,2025-09-02,False,0.0
U01887,treatment,desktop,2025-09-20,False,0.0
U01840,treatment,desktop,2025-09-14,False,0.0
U01616,treatment,mobile,2025-09-19,False,0.0
U01009,control,mobile,2025-09-04,False,0.0
U02123,treatment,mobile,2025-09-06,True,42.72
U01402,control,desktop,2025-09-07,True,75.76
U01726,treatment,mobile,2025-09-06,True,18.68
U02027,treatment,mobile,2025-09-28,False,0.0
U01806,treatment,mobile,2025-09-20,False,0.0
U02112,treatment,desktop,2025-09-16,True,73.52
U01129,control,desktop,2025-09-10,False,0.0
U01741,treatment,mobile,2025-09-20,False,0.0
U01673,treatment,mobile,2025-09-16,False,0.0
U01372,control,mobile,2025-09-02,False,0.0
U01826,treatment,desktop,2025-09-23,False,0.0
U01170,control,mobile,2025-09-02,False,0.0
U02127,treatment,desktop,2025-10-18,False,0.0
U01489,control,desktop,2025-09-14,True,64.81
U01606,treatment,mobile,2025-09-13,False,0.0
U01607,treatment,desktop,2025-09-11,False,0.0
U01771,treatment,desktop,2025-09-07,True,86.28
U02104,treatment,mobile,2025-09-24,True,73.71
U01334,control,mobile,2025-09-02,False,0.0
U01737,treatment,mobile,2025-09-16,False,0.0
U02143,control,mobile,2025-10-09,False,0.0
U01797,treatment,mobile,2025-09-06,False,0.0
U01207,control,desktop,2025-09-28,True,44.17
U02129,control,mobile,2025-10-18,False,0.0
U01135,control,desktop,2025-09-29,False,0.0
U01140,control,mobile,2025-09-09,False,0.0
U01249,control,desktop,2025-09-28,False,0.0
U01956,treatment,desktop,2025-09-30,False,0.0
U01208,control,mobile,2025-09-05,False,0.0
U01004,control,mobile,2025-09-01,False,0.0
U01983,treatment,desktop,2025-09-18,False,0.0
U01869,treatment,mobile,2025-09-04,False,0.0
U01959,treatment,desktop,2025-09-07,False,0.0
U01210,control,mobile,2025-09-27,True,33.67
U01645,treatment,mobile,2025-09-04,True,32.6
U01239,control,mobile,2025-09-07,False,0.0
U01792,treatment,mobile,2025-09-25,False,0.0
U02103,control,mobile,2025-09-01,False,0.0
U01422,control,mobile,2025-09-21,False,0.0
U01037,control,desktop,2025-09-21,False,0.0
U01159,control,desktop,2025-09-01,True,30.22
U01976,treatment,desktop,2025-09-16,False,0.0
U01206,control,mobile,2025-09-20,False,0.0
U01162,control,desktop,2025-09-10,False,0.0
U01813,treatment,mobile,2025-09-24,True,17.25
U01388,control,mobile,2025-09-01,False,0.0
U02149,control,desktop,2025-09-28,True,0.0
U01248,control,desktop,2025-09-20,False,0.0
U01858,treatment,mobile,2025-09-20,False,0.0
U01025,control,mobile,2025-09-27,False,0.0
U01515,control,mobile,2025-09-02,False,0.0
U01470,control,mobile,2025-09-25,True,45.37
U02150,treatment,mobile,2025-09-02,True,-19.55
U01954,treatment,mobile,2025-09-28,True,22.97
U01715,treatment,mobile,2025-09-20,False,0.0
U01114,control,mobile,2025-09-03,False,0.0
U01001,control,mobile,2025-09-21,False,0.0
U02118,control,mobile,2025-09-19,False,0.0
U02106,control,mobile,2025-09-29,False,0.0
U01524,control,mobile,2025-09-24,False,0.0
U01632,treatment,mobile,2025-09-07,False,0.0
U01530,control,mobile,2025-09-29,False,0.0
U02121,treatment,desktop,2025-09-06,True,25.89
U01807,treatment,desktop,2025-09-23,False,0.0
U01437,control,desktop,2025-09-03,True,63.56
U01545,control,mobile,2025-09-29,False,0.0
U01900,treatment,desktop,2025-09-22,False,0.0
U02105,control,mobile,2025-09-02,False,0.0
U01396,control,mobile,2025-09-21,False,0.0
U01260,control,mobile,2025-09-26,False,0.0
U01019,control,desktop,2025-09-16,False,0.0
U01612,treatment,desktop,2025-09-11,True,82.37
U01968,treatment,mobile,2025-09-13,False,0.0
U01154,control,mobile,2025-09-27,False,0.0
U01929,treatment,mobile,2025-09-15,False,0.0
U01637,treatment,desktop,2025-09-16,True,66.88
U01293,control,mobile,2025-09-28,False,0.0
U01499,control,desktop,2025-09-18,False,0.0
U01827,treatment,mobile,2025-09-17,False,0.0
U01528,control,mobile,2025-09-17,True,30.33
U01184,control,mobile,2025-09-26,False,0.0
U01788,treatment,desktop,2025-09-13,False,0.0
U01099,control,mobile,2025-09-20,False,0.0
U01744,treatment,mobile,2025-09-02,False,0.0
U01398,control,mobile,2025-09-03,False,0.0
U01919,treatment,desktop,2025-09-02,False,0.0
U01274,control,mobile,2025-09-01,False,0.0
U01144,control,mobile,2025-09-05,False,0.0
U01133,control,mobile,2025-09-14,False,0.0
U02110,treatment,desktop,2025-09-14,True,25.42
U01484,control,desktop,2025-09-09,False,0.0
U01536,control,mobile,2025-09-17,False,0.0
U01061,control,mobile,2025-09-02,False,0.0
U01845,treatment,desktop,2025-09-30,False,0.0
U01306,control,mobile,2025-09-08,False,0.0
U01340,control,desktop,2025-09-14,False,0.0
U01636,treatment,desktop,2025-09-30,False,0.0
U01093,control,desktop,2025-09-18,False,0.0
U02141,control,mobile,2025-10-09,False,0.0
U01570,treatment,desktop,2025-09-01,False,0.0
U01255,control,mobile,2025-09-07,False,0.0
U02014,treatment,mobile,2025-09-13,True,35.18
U01973,treatment,mobile,2025-09-29,False,0.0
U01464,control,desktop,2025-09-12,False,0.0
U01599,treatment,mobile,2025-09-28,False,0.0
U01107,control,desktop,2025-09-26,False,0.0
U01442,control,desktop,2025-09-24,True,67.12
U01762,treatment,mobile,2025-09-17,False,0.0
U01456,control,mobile,2025-09-13,True,29.89
U01358,control,mobile,2025-09-28,False,0.0
U01467,control,mobile,2025-09-30,False,0.0
U02128,treatment,mobile,2025-10-05,False,0.0
U01091,control,mobile,2025-09-19,False,0.0
U01123,control,desktop,2025-09-01,False,0.0
U01899,treatment,mobile,2025-09-14,True,30.25
U01836,treatment,desktop,2025-09-19,True,66.52
U01743,treatment,mobile,2025-09-29,True,12.33
U01693,treatment,mobile,2025-09-28,False,0.0
U01125,control,mobile,2025-09-16,False,0.0
U02082,treatment,mobile,2025-09-26,False,0.0
U01417,control,mobile,2025-09-02,False,0.0
U01791,treatment,desktop,2025-09-11,False,0.0
U01756,treatment,mobile,2025-09-21,False,0.0
U02098,treatment,desktop,2025-09-18,False,0.0
U01804,treatment,mobile,2025-09-07,False,0.0
U02061,treatment,mobile,2025-09-27,False,0.0
U01958,treatment,mobile,2025-09-30,True,37.43
U01533,control,desktop,2025-09-19,True,34.41
U01586,treatment,mobile,2025-09-05,False,0.0
U01130,control,mobile,2025-09-12,False,0.0
U01839,treatment,mobile,2025-09-04,False,0.0
U01660,treatment,desktop,2025-09-30,False,0.0
U01030,control,mobile,2025-09-14,False,0.0
U01270,control,desktop,2025-09-12,False,0.0
U02125,control,mobile,2025-09-26,False,0.0
U01445,control,mobile,2025-09-12,False,0.0
U01977,treatment,mobile,2025-09-07,False,0.0
U02139,treatment,desktop,2025-10-16,False,0.0
U01212,control,mobile,2025-09-23,False,0.0
U01110,control,desktop,2025-09-04,False,0.0
U02042,treatment,desktop,2025-09-15,True,41.06
U02102,control,mobile,2025-09-05,False,0.0
U01666,treatment,mobile,2025-09-03,False,0.0
U01369,control,desktop,2025-09-30,False,0.0
U01032,control,mobile,2025-09-14,True,20.28
U01026,control,mobile,2025-09-04,False,0.0
U01641,treatment,desktop,2025-09-09,True,41.37
U01198,control,mobile,2025-09-04,False,0.0
U01643,treatment,desktop,2025-09-21,False,0.0
U01752,treatment,mobile,2025-09-07,False,0.0
U01073,control,mobile,2025-09-18,False,0.0
U01105,control,mobile,2025-09-27,False,0.0
U01962,treatment,desktop,2025-09-20,False,0.0
U01842,treatment,mobile,2025-09-08,False,0.0
U01312,control,desktop,2025-09-10,False,0.0
U01259,control,desktop,2025-09-30,False,0.0
U01714,treatment,desktop,2025-09-25,True,49.45
U01363,control,mobile,2025-09-03,False,0.0
U01647,treatment,mobile,2025-09-25,False,0.0
U01506,control,desktop,2025-09-22,False,0.0
U01224,control,desktop,2025-09-13,False,0.0
U01044,control,desktop,2025-09-24,False,0.0
U01231,control,mobile,2025-09-23,False,0.0
U01814,treatment,mobile,2025-09-09,False,0.0
U01691,treatment,desktop,2025-09-04,False,0.0
U01921,treatment,desktop,2025-09-11,False,0.0
U01546,control,mobile,2025-09-03,False,0.0
U01284,control,mobile,2025-09-18,False,0.0
U01221,control,mobile,2025-09-23,False,0.0
U01871,treatment,desktop,2025-09-08,False,0.0
U01089,control,mobile,2025-09-06,False,0.0
U01957,treatment,mobile,2025-09-14,False,0.0
U01757,treatment,mobile,2025-09-26,False,0.0
U01595,treatment,mobile,2025-09-30,True,22.7
U02009,treatment,mobile,2025-09-12,False,0.0
U02019,treatment,desktop,2025-09-06,False,0.0
U01337,control,desktop,2025-09-13,False,0.0
U02078,treatment,mobile,2025-09-06,True,31.16
U01560,treatment,desktop,2025-09-18,False,0.0
U01121,control,desktop,2025-09-28,False,0.0
U01115,control,desktop,2025-09-30,False,0.0
U01780,treatment,mobile,2025-09-07,False,0.0
U01288,control,mobile,2025-09-22,False,0.0
U01763,treatment,mobile,2025-09-12,True,41.15
U01753,treatment,desktop,2025-09-22,True,88.55
U01503,control,mobile,2025-09-19,False,0.0
U01800,treatment,desktop,2025-09-25,False,0.0
U01532,control,desktop,2025-09-03,False,0.0
U01387,control,desktop,2025-09-23,False,0.0
U01733,treatment,desktop,2025-09-14,True,48.8
U01639,treatment,mobile,2025-09-13,False,0.0
U02092,treatment,desktop,2025-09-02,False,0.0
U01709,treatment,mobile,2025-09-25,False,0.0
U01494,control,desktop,2025-09-23,False,0.0
U01471,control,mobile,2025-09-12,False,0.0
U01303,control,desktop,2025-09-26,False,0.0
U01191,control,mobile,2025-09-24,False,0.0
U02146,control,desktop,2025-09-16,True,-8.48
U01258,control,desktop,2025-09-27,True,55.49
U01164,control,mobile,2025-09-17,False,0.0
U01901,treatment,mobile,2025-09-24,False,0.0
U01563,treatment,desktop,2025-09-21,False,0.0
U01989,treatment,desktop,2025-09-13,False,0.0
U02064,treatment,desktop,2025-09-21,False,0.0
U01299,control,desktop,2025-09-11,False,0.0
U01617,treatment,mobile,2025-09-22,False,0.0
U01103,control,mobile,2025-09-23,False,0.0
U01339,control,mobile,2025-09-30,True,19.36
U01963,treatment,mobile,2025-09-18,False,0.0
U01451,control,mobile,2025-09-25,False,0.0
U01295,control,mobile,2025-09-29,False,0.0
U01629,treatment,mobile,2025-09-26,False,0.0
U01504,control,mobile,2025-09-21,False,0.0
U01662,treatment,mobile,2025-09-09,False,0.0
U01713,treatment,mobile,2025-09-05,False,0.0
U01946,treatment,mobile,2025-09-27,False,0.0
U01552,treatment,desktop,2025-09-20,False,0.0
U01028,control,mobile,2025-09-26,False,0.0
U02096,treatment,mobile,2025-09-05,False,0.0
U01083,control,desktop,2025-09-14,False,0.0
U01855,treatment,mobile,2025-09-06,False,0.0
U01655,treatment,mobile,2025-09-21,False,0.0
U01181,control,mobile,2025-09-14,False,0.0
U02068,treatment,mobile,2025-09-28,True,20.88
U01543,control,desktop,2025-09-27,True,54.02
U01888,treatment,mobile,2025-09-07,False,0.0
U01578,treatment,mobile,2025-09-26,False,0.0
U01943,treatment,mobile,2025-09-12,False,0.0
U01015,control,desktop,2025-09-23,False,0.0
U01438,control,desktop,2025-09-12,False,0.0
U01527,control,mobile,2025-09-19,False,0.0
U01492,control,mobile,2025-09-10,False,0.0
U01611,treatment,desktop,2025-09-24,False,0.0
U01688,treatment,mobile,2025-09-25,False,0.0
U01033,control,desktop,2025-09-11,False,0.0
U02124,treatment,desktop,2025-09-29,True,20.11
U01461,control,mobile,2025-09-04,False,0.0
U01022,control,desktop,2025-09-03,False,0.0
U01835,treatment,mobile,2025-09-04,False,0.0
U02000,treatment,mobile,2025-09-22,False,0.0
U01178,control,mobile,2025-09-10,False,0.0
U01078,control,mobile,2025-09-29,False,0.0
U01603,treatment,desktop,2025-09-05,False,0.0
U01479,control,mobile,2025-09-06,False,0.0
U02093,treatment,mobile,2025-09-21,False,0.0
U01667,treatment,desktop,2025-09-19,True,47.63
U01050,control,mobile,2025-09-02,False,0.0
U01096,control,mobile,2025-09-25,False,0.0
U01620,treatment,mobile,2025-09-27,False,0.0
U01847,treatment,mobile,2025-09-19,True,31.72
U01153,control,mobile,2025-09-01,False,0.0
U02106,treatment,mobile,2025-09-07,True,65.38
U01895,treatment,desktop,2025-09-12,False,0.0
U01370,control,mobile,2025-09-17,False,0.0
U01970,treatment,mobile,2025-09-01,False,0.0
U01277,control,desktop,2025-09-05,True,52.57
U01918,treatment,desktop,2025-09-02,False,0.0
U01848,treatment,mobile,2025-09-18,False,0.0
U01172,control,desktop,2025-09-12,False,0.0
U01038,control,desktop,2025-09-06,False,0.0
U01021,control,desktop,2025-09-22,False,0.0
U01781,treatment,mobile,2025-09-02,True,32.9
U01298,control,mobile,2025-09-05,False,0.0
U02059,treatment,mobile,2025-09-07,False,0.0
U01350,control,mobile,2025-09-01,False,0.0
U01623,treatment,desktop,2025-09-18,False,0.0
U01794,treatment,desktop,2025-09-11,False,0.0
U01382,control,mobile,2025-09-19,False,0.0
U01149,control,desktop,2025-09-06,False,0.0
U01677,treatment,mobile,2025-09-20,False,0.0
U01903,treatment,desktop,2025-09-05,False,0.0
U01012,control,mobile,2025-09-09,True,24.07
U01596,treatment,mobile,2025-09-27,True,28.53
U02088,treatment,desktop,2025-09-28,False,0.0
U01884,treatment,mobile,2025-09-03,True,39.7
U01120,control,desktop,2025-09-12,False,0.0
U01351,control,mobile,2025-09-07,False,0.0
U01622,treatment,desktop,2025-09-02,False,0.0
U01290,control,mobile,2025-09-05,False,0.0
U01642,treatment,mobile,2025-09-02,False,0.0
U01326,control,mobile,2025-09-10,False,0.0
U01911,treatment,mobile,2025-09-30,False,0.0
U01841,treatment,desktop,2025-09-15,False,0.0
U02130,treatment,mobile,2025-10-11,False,0.0
U02028,treatment,mobile,2025-09-18,False,0.0
U01005,control,mobile,2025-09-08,False,0.0
U01558,treatment,desktop,2025-09-07,False,0.0
U01966,treatment,desktop,2025-09-05,False,0.0
U01052,control,desktop,2025-09-05,False,0.0
U01047,control,mobile,2025-09-30,False,0.0
U02073,treatment,desktop,2025-09-30,False,0.0
U01271,control,mobile,2025-09-07,False,0.0
U01117,control,desktop,2025-09-21,False,0.0
U01447,control,mobile,2025-09-03,False,0.0
U01986,treatment,desktop,2025-09-20,True,39.66
U01230,control,desktop,2025-09-23,True,52.95
U01383,control,mobile,2025-09-06,False,0.0
U01717,treatment,desktop,2025-09-27,False,0.0
U01043,control,desktop,2025-09-30,False,0.0
U01048,control,desktop,2025-09-06,False,0.0
U01679,treatment,mobile,2025-09-30,True,33.89
U01819,treatment,mobile,2025-09-05,False,0.0
U01311,control,mobile,2025-09-07,False,0.0
U01408,control,mobile,2025-09-04,False,0.0
U01565,treatment,desktop,2025-09-02,False,0.0
U01708,treatment,mobile,2025-09-26,False,0.0
U01719,treatment,mobile,2025-09-06,False,0.0
U01143,control,mobile,2025-09-24,False,0.0
U02044,treatment,mobile,2025-09-15,False,0.0
U01680,treatment,desktop,2025-09-03,False,0.0
U02047,treatment,mobile,2025-09-30,False,0.0
U01427,control,desktop,2025-09-04,False,0.0
U01699,treatment,mobile,2025-09-01,False,0.0
U01193,control,mobile,2025-09-29,True,24.09
U01251,control,mobile,2025-09-17,False,0.0
U01430,control,mobile,2025-09-06,True,28.36
U01174,control,mobile,2025-09-08,False,0.0
U01282,control,desktop,2025-09-18,False,0.0
U01109,control,desktop,2025-09-05,False,0.0
U01923,treatment,desktop,2025-09-21,False,0.0
U02025,treatment,mobile,2025-09-16,False,0.0
U01964,treatment,mobile,2025-09-13,True,24.47
U02099,treatment,mobile,2025-09-02,False,0.0
U01598,treatment,mobile,2025-09-18,True,37.53
U01880,treatment,desktop,2025-09-05,False,0.0
U01108,control,mobile,2025-09-28,False,0.0
U01941,treatment,mobile,2025-09-16,False,0.0
U01301,control,desktop,2025-09-14,True,67.04
U01482,control,desktop,2025-09-07,False,0.0
U01300,control,mobile,2025-09-27,False,0.0
U01056,control,mobile,2025-09-26,False,0.0
U01619,treatment,mobile,2025-09-18,False,0.0
U02045,treatment,mobile,2025-09-30,False,0.0
U02007,treatment,mobile,2025-09-10,False,0.0
U02135,treatment,desktop,2025-10-11,False,0.0
U01796,treatment,mobile,2025-09-16,False,0.0
U01081,control,mobile,2025-09-17,False,0.0
U01516,control,desktop,2025-09-11,False,0.0
U01910,treatment,desktop,2025-09-27,True,69.87
U01795,treatment,desktop,2025-09-29,False,0.0
U01305,control,mobile,2025-09-10,False,0.0
U01987,treatment,mobile,2025-09-09,False,0.0
U01812,treatment,mobile,2025-09-20,False,0.0
U01872,treatment,mobile,2025-09-16,False,0.0
U01559,treatment,mobile,2025-09-06,False,0.0
U01148,control,mobile,2025-09-12,True,35.2
U02115,control,desktop,2025-09-07,False,0.0
U01953,treatment,desktop,2025-09-08,False,0.0
U01247,control,desktop,2025-09-15,False,0.0
U02077,treatment,mobile,2025-09-09,False,0.0
U01562,treatment,desktop,2025-09-20,False,0.0
U01785,treatment,desktop,2025-09-14,True,82.77
U01898,treatment,desktop,2025-09-15,False,0.0
U01106,control,desktop,2025-09-28,False,0.0
U01768,treatment,mobile,2025-09-11,False,0.0
U01412,control,mobile,2025-09-08,False,0.0
U01364,control,mobile,2025-09-30,False,0.0
U01832,treatment,desktop,2025-09-03,True,48.25
U01635,treatment,mobile,2025-09-14,True,21.3
U01403,control,mobile,2025-09-23,False,0.0
U01618,treatment,mobile,2025-09-19,True,35.53
U01786,treatment,desktop,2025-09-01,False,0.0
U01079,control,desktop,2025-09-06,False,0.0
U01493,control,desktop,2025-09-28,True,62.07
U02085,treatment,mobile,2025-09-11,False,0.0
U02152,control,mobile,2025-09-06,True,-13.24
U01661,treatment,mobile,2025-09-11,True,28.09
U01325,control,desktop,2025-09-23,True,64.8
U01031,control,desktop,2025-09-25,False,0.0
U01377,control,mobile,2025-09-11,False,0.0
U01549,control,desktop,2025-09-12,True,109.02
U01566,treatment,mobile,2025-09-07,False,0.0
U01040,control,desktop,2025-09-03,True,70.38
U01296,control,mobile,2025-09-12,False,0.0
U01352,control,mobile,2025-09-21,False,0.0
U01879,treatment,desktop,2025-09-11,False,0.0
U01809,treatment,mobile,2025-09-22,False,0.0
U01051,control,mobile,2025-09-29,False,0.0
U01722,treatment,desktop,2025-09-22,True,69.39
U01658,treatment,mobile,2025-09-03,False,0.0
U01935,treatment,mobile,2025-09-14,True,23.35
U01526,control,mobile,2025-09-26,False,0.0
U01205,control,desktop,2025-09-05,False,0.0
U01292,control,desktop,2025-09-25,False,0.0
U02050,treatment,mobile,2025-09-17,False,0.0
U01223,control,desktop,2025-09-23,False,0.0
U01329,control,desktop,2025-09-09,False,0.0
U01122,control,mobile,2025-09-26,False,0.0
U01727,treatment,mobile,2025-09-02,False,0.0
U01018,control,mobile,2025-09-21,False,0.0
U01400,control,mobile,2025-09-04,False,0.0
U01189,control,desktop,2025-09-18,False,0.0
U01863,treatment,desktop,2025-09-07,True,73.68
U01525,control,desktop,2025-09-21,True,63.67
U02124,control,desktop,2025-09-11,False,0.0
U01696,treatment,desktop,2025-09-26,True,64.17
U01774,treatment,desktop,2025-09-18,True,81.81
U01859,treatment,mobile,2025-09-23,False,0.0
U01573,treatment,desktop,2025-09-01,False,0.0
U01732,treatment,mobile,2025-09-06,True,10.43
U01185,control,mobile,2025-09-21,True,31.1
U01318,control,desktop,2025-09-19,False,0.0
U01472,control,desktop,2025-09-04,False,0.0
U02032,treatment,desktop,2025-09-10,False,0.0
U01173,control,mobile,2025-09-07,False,0.0
U01664,treatment,desktop,2025-09-15,True,108.71
U01055,control,desktop,2025-09-06,False,0.0
U01588,treatment,desktop,2025-09-02,True,55.7
U02035,treatment,mobile,2025-09-08,False,0.0
U01165,control,mobile,2025-09-30,True,27.22
U01761,treatment,desktop,2025-09-28,False,0.0
U01838,treatment,desktop,2025-09-23,False,0.0
U01267,control,mobile,2025-09-29,False,0.0
U01463,control,desktop,2025-09-03,False,0.0
U02002,treatment,mobile,2025-09-15,False,0.0
U01116,control,mobile,2025-09-09,False,0.0
U01195,control,desktop,2025-09-14,False,0.0
U01985,treatment,desktop,2025-09-27,False,0.0
U01805,treatment,desktop,2025-09-26,False,0.0
U01236,control,mobile,2025-09-18,False,0.0
U02024,treatment,mobile,2025-09-23,False,0.0
U02013,treatment,desktop,2025-09-26,False,0.0
U01823,treatment,desktop,2025-09-12,False,0.0
U01799,treatment,mobile,2025-09-09,False,0.0
U02016,treatment,mobile,2025-09-12,False,0.0
U01373,control,desktop,2025-09-17,False,0.0
U01877,treatment,mobile,2025-09-24,False,0.0
U02053,treatment,mobile,2025-09-01,False,0.0
U01362,control,mobile,2025-09-08,False,0.0
U01415,control,mobile,2025-09-30,False,0.0
U01333,control,desktop,2025-09-15,False,0.0
